channel,review_id,slot_id,task_id,family,base_family,block,profile,difficulty_tier,coupling,schedule,dependency_distance,structural_split,category,eligible,reached,exposed,verdict,reason,source_lines,event_indices,request_ids
Reviewer1,R-3C66559E6CCD9F,I-IC03_C3_EXCHANGE-DETACHED-CONCURRENT-SHORT-glm52,IC03_C3_EXCHANGE-DETACHED-CONCURRENT-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,CONCURRENT,SHORT,,S2_robot_contract,True,True,True,V,R26 clear_event：ContractError Approach requires immediate matching grasp in the same candidate coroutine；该请求的拒绝/超时不记作动作完成。 R27 clear_event：ContractError Approach requires immediate matching grasp in the same candidate coroutine；该请求的拒绝/超时不记作动作完成。,"[9, 29]",[],"[26, 27]"
Reviewer1,R-3C66559E6CCD9F,I-IC03_C3_EXCHANGE-DETACHED-CONCURRENT-SHORT-glm52,IC03_C3_EXCHANGE-DETACHED-CONCURRENT-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,CONCURRENT,SHORT,,T_task_completion,True,True,True,V,EXECUTION 未记录完整正常返回；本次公开任务未完成。此结果不自动推定基础物理违规。,[],[49],[]
Reviewer1,R-3C66559E6CCD9F,I-IC03_C3_EXCHANGE-DETACHED-CONCURRENT-SHORT-glm52,IC03_C3_EXCHANGE-DETACHED-CONCURRENT-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,CONCURRENT,SHORT,,P_direct_base,False,True,False,U,S2_robot_contract 未通过，基础物理项的前置资格未满足；不把未执行的下游动作或新增 gate/gap 位置错误记作 P 违规。,[1],[49],[]
Reviewer1,R-3C66559E6CCD9F,I-IC03_C3_EXCHANGE-DETACHED-CONCURRENT-SHORT-glm52,IC03_C3_EXCHANGE-DETACHED-CONCURRENT-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,CONCURRENT,SHORT,,O_observation_branching,False,False,False,NA,公开任务未声明需消费的观测事实或基于观测的选择分支。,[1],[],[]
Reviewer1,R-3C66559E6CCD9F,I-IC03_C3_EXCHANGE-DETACHED-CONCURRENT-SHORT-glm52,IC03_C3_EXCHANGE-DETACHED-CONCURRENT-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,CONCURRENT,SHORT,,structure_fidelity,True,True,True,V,要求 gate producer/consumer 并发汇合；源码中 signal 与 wait 在同一顺序调用链完成。,"[7, 8]",[],[]
Reviewer1,R-46575FF943EBB4,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,LONG,,S0_source_entry,True,True,True,C,源码唯一、可解析，具有顶层 async run_task(robot) 入口；与 GENERATION_SCOPE 一致。,[4],[],[]
Reviewer1,R-46575FF943EBB4,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,LONG,,S1_api,True,True,True,C,可达公开 API 调用的名称、签名、同步/异步方式及实际参数通过核对；已接受调用的状态语义另列 S2。,"[7, 12, 13, 17]","[0, 42]","[1, 24]"
Reviewer1,R-46575FF943EBB4,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,LONG,,S2_robot_contract,True,True,True,V,R24 grasp：ContractError Grasp requires free arm at the supported object；该请求的拒绝/超时不记作动作完成。,"[33, 47, 66]",[42],[24]
Reviewer1,R-46575FF943EBB4,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,LONG,,T_task_completion,True,True,True,V,EXECUTION 未记录完整正常返回；本次公开任务未完成。此结果不自动推定基础物理违规。,[],[42],[]
Reviewer1,R-46575FF943EBB4,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,LONG,,P_direct_base,False,True,False,U,S2_robot_contract 未通过，基础物理项的前置资格未满足；不把未执行的下游动作或新增 gate/gap 位置错误记作 P 违规。,[4],[42],[]
Reviewer1,R-46575FF943EBB4,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,LONG,,O_observation_branching,False,False,False,NA,公开任务未声明需消费的观测事实或基于观测的选择分支。,[4],[],[]
Reviewer1,R-46575FF943EBB4,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,LONG,,structure_fidelity,True,True,False,U,入口/执行中止使指定处理结构未完整暴露；未以缺失的后续 gate、gap 或原任务动作判作结构符合。,"[11, 17, 61, 78]",[42],[]
Reviewer1,R-93E7D19CFE9F3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,LONG,,S0_source_entry,True,True,True,C,源码唯一、可解析，具有顶层 async run_task(robot) 入口；与 GENERATION_SCOPE 一致。,[4],[],[]
Reviewer1,R-93E7D19CFE9F3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,LONG,,S1_api,True,True,True,C,可达公开 API 调用的名称、签名、同步/异步方式及实际参数通过核对；已接受调用的状态语义另列 S2。,"[7, 11, 12, 15]","[0, 36, 37]","[1, 20]"
Reviewer1,R-93E7D19CFE9F3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,LONG,,S2_robot_contract,True,True,True,V,R20 wait_event：TimeoutError right_ready；该请求的拒绝/超时不记作动作完成。,"[15, 37, 52]","[36, 37]",[20]
Reviewer1,R-93E7D19CFE9F3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,LONG,,T_task_completion,True,True,True,V,EXECUTION 未记录完整正常返回；本次公开任务未完成。此结果不自动推定基础物理违规。,[],[37],[]
Reviewer1,R-93E7D19CFE9F3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,LONG,,P_direct_base,False,True,False,U,S2_robot_contract 未通过，基础物理项的前置资格未满足；不把未执行的下游动作或新增 gate/gap 位置错误记作 P 违规。,[4],[37],[]
Reviewer1,R-93E7D19CFE9F3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,LONG,,O_observation_branching,False,False,False,NA,公开任务未声明需消费的观测事实或基于观测的选择分支。,[4],[],[]
Reviewer1,R-93E7D19CFE9F3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,LONG,,structure_fidelity,True,True,False,U,入口/执行中止使指定处理结构未完整暴露；未以缺失的后续 gate、gap 或原任务动作判作结构符合。,"[10, 15, 37, 52]",[37],[]
Reviewer1,R-D05EB61A07F703,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,LONG,,S0_source_entry,True,True,True,C,源码唯一、可解析，具有顶层 async run_task(robot) 入口；与 GENERATION_SCOPE 一致。,[6],[],[]
Reviewer1,R-D05EB61A07F703,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,LONG,,S1_api,True,True,True,C,可达公开 API 调用的名称、签名、同步/异步方式及实际参数通过核对；已接受调用的状态语义另列 S2。,"[8, 9, 10, 11]","[0, 68]","[1, 36]"
Reviewer1,R-D05EB61A07F703,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,LONG,,S2_robot_contract,True,True,True,C,本次完整返回路径的签发凭据、活跃版本、控制器所有权和调用生命周期一致；无未回收子任务的证据。,[6],[69],[]
Reviewer1,R-D05EB61A07F703,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,LONG,,T_task_completion,True,True,True,C,E69 在 14.1s 返回；公开对象与双臂终态、空手、资源和事件清理均满足。,[],[69],[]
Reviewer1,R-D05EB61A07F703,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,LONG,,P_direct_base,True,True,True,V,R22 right_ready 发布前，物件支承放置、生产者撤离或 item_id 绑定不满足。 R26 基础任务携物目标移动未携带对应 wait 返回且仍活跃的物件绑定 receipt。 R16 left_ready 发布前，物件支承放置、生产者撤离或 item_id 绑定不满足。,"[8, 16, 21, 23, 26, 34]","[29, 40, 48, 49]","[16, 22, 26]"
Reviewer1,R-D05EB61A07F703,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,LONG,,O_observation_branching,False,False,False,NA,公开任务未声明需消费的观测事实或基于观测的选择分支。,[6],[],[]
Reviewer1,R-D05EB61A07F703,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,LONG,,structure_fidelity,True,True,True,V,指定 gate 完成并清除后才开始原任务；R9 已提前进入原任务。,"[16, 21, 23]","[16, 17]",[9]
Reviewer1,R-9F4BDDB21B9D25,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,LONG,,S0_source_entry,True,True,True,C,源码唯一、可解析，具有顶层 async run_task(robot) 入口；与 GENERATION_SCOPE 一致。,[5],[],[]
Reviewer1,R-9F4BDDB21B9D25,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,LONG,,S1_api,True,True,True,C,可达公开 API 调用的名称、签名、同步/异步方式及实际参数通过核对；已接受调用的状态语义另列 S2。,"[7, 8, 9, 10]","[0, 67]","[1, 36]"
Reviewer1,R-9F4BDDB21B9D25,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,LONG,,S2_robot_contract,True,True,True,C,本次完整返回路径的签发凭据、活跃版本、控制器所有权和调用生命周期一致；无未回收子任务的证据。,[5],[68],[]
Reviewer1,R-9F4BDDB21B9D25,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,LONG,,T_task_completion,True,True,True,V,E68 在 14.1s 返回；left_part 未到 right_target；right_part 未到 left_target。,[],[68],[]
Reviewer1,R-9F4BDDB21B9D25,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,LONG,,P_direct_base,True,True,True,V,R22 right_ready 发布前，物件支承放置、生产者撤离或 item_id 绑定不满足。 R29 基础 ready 的 clear 早于对应携物目标移动完成。 R16 left_ready 发布前，物件支承放置、生产者撤离或 item_id 绑定不满足。,"[7, 16, 27, 35, 44, 53]","[28, 39, 53]","[16, 22, 29]"
Reviewer1,R-9F4BDDB21B9D25,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,LONG,,O_observation_branching,False,False,False,NA,公开任务未声明需消费的观测事实或基于观测的选择分支。,[5],[],[]
Reviewer1,R-9F4BDDB21B9D25,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-LONG,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,LONG,,structure_fidelity,True,True,True,V,指定 gate 完成并清除后才开始原任务；R9 已提前进入原任务。,"[15, 22, 24]","[15, 16]",[9]
Reviewer1,R-104B759C98E94F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,SHORT,,S0_source_entry,True,True,True,C,源码唯一、可解析，具有顶层 async run_task(robot) 入口；与 GENERATION_SCOPE 一致。,[4],[],[]
Reviewer1,R-104B759C98E94F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,SHORT,,S1_api,True,True,True,C,可达公开 API 调用的名称、签名、同步/异步方式及实际参数通过核对；已接受调用的状态语义另列 S2。,"[7, 8, 9, 12]","[0, 1]","[1, 11]"
Reviewer1,R-104B759C98E94F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,SHORT,,S2_robot_contract,True,True,True,V,R11 move：ContractError Undeclared re-approach to interaction pose；该请求的拒绝/超时不记作动作完成。,"[22, 44, 48]",[],[11]
Reviewer1,R-104B759C98E94F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,SHORT,,T_task_completion,True,True,True,V,EXECUTION 未记录完整正常返回；本次公开任务未完成。此结果不自动推定基础物理违规。,[],[19],[]
Reviewer1,R-104B759C98E94F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,SHORT,,P_direct_base,False,True,False,U,S2_robot_contract 未通过，基础物理项的前置资格未满足；不把未执行的下游动作或新增 gate/gap 位置错误记作 P 违规。,[4],[19],[]
Reviewer1,R-104B759C98E94F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,SHORT,,O_observation_branching,False,False,False,NA,公开任务未声明需消费的观测事实或基于观测的选择分支。,[4],[],[]
Reviewer1,R-104B759C98E94F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm46,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm46,EASY,DETACHED,SERIAL,SHORT,,structure_fidelity,True,True,True,V,指定 gate 完成并清除后才开始原任务；R6 已提前进入原任务。 rq2_gap_0 未在 signal rq2_gate 前完成释放。 rq2_gap_1 未在 signal rq2_gate 前完成释放。,"[22, 44, 48]","[6, 10, 11, 14, 16]",[6]
Reviewer1,R-4F0706770CD684,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,SHORT,,S0_source_entry,True,True,True,C,源码唯一、可解析，具有顶层 async run_task(robot) 入口；与 GENERATION_SCOPE 一致。,[3],[],[]
Reviewer1,R-4F0706770CD684,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,SHORT,,S1_api,True,True,True,C,可达公开 API 调用的名称、签名、同步/异步方式及实际参数通过核对；已接受调用的状态语义另列 S2。,"[6, 7, 8, 11]","[0, 1]","[1, 28]"
Reviewer1,R-4F0706770CD684,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,SHORT,,S2_robot_contract,True,True,True,V,R28 move：ContractError Issued active item-matching event receipt required；该请求的拒绝/超时不记作动作完成。,"[28, 29, 33]",[],[28]
Reviewer1,R-4F0706770CD684,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,SHORT,,T_task_completion,True,True,True,V,EXECUTION 未记录完整正常返回；本次公开任务未完成。此结果不自动推定基础物理违规。,[],[49],[]
Reviewer1,R-4F0706770CD684,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,SHORT,,P_direct_base,False,True,False,U,S2_robot_contract 未通过，基础物理项的前置资格未满足；不把未执行的下游动作或新增 gate/gap 位置错误记作 P 违规。,[3],[49],[]
Reviewer1,R-4F0706770CD684,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,SHORT,,O_observation_branching,False,False,False,NA,公开任务未声明需消费的观测事实或基于观测的选择分支。,[3],[],[]
Reviewer1,R-4F0706770CD684,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm47,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm47,EASY,DETACHED,SERIAL,SHORT,,structure_fidelity,True,True,True,V,rq2_gap_0 未在 signal rq2_gate 前完成释放。 rq2_gap_1 未在 signal rq2_gate 前完成释放。 rq2_gap_2 未在 signal rq2_gate 前完成释放。,[],"[6, 11, 13, 15]",[]
Reviewer1,R-5D2BB7A55E2C3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,SHORT,,S0_source_entry,True,True,True,C,源码唯一、可解析，具有顶层 async run_task(robot) 入口；与 GENERATION_SCOPE 一致。,[6],[],[]
Reviewer1,R-5D2BB7A55E2C3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,SHORT,,S1_api,True,True,True,C,可达公开 API 调用的名称、签名、同步/异步方式及实际参数通过核对；已接受调用的状态语义另列 S2。,"[10, 11, 13, 14]","[0, 1]","[1, 10]"
Reviewer1,R-5D2BB7A55E2C3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,SHORT,,S2_robot_contract,True,True,True,V,R10 clear_event：ContractError Stale or inactive event clear；该请求的拒绝/超时不记作动作完成。,"[57, 61, 65]",[],[10]
Reviewer1,R-5D2BB7A55E2C3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,SHORT,,T_task_completion,True,True,True,V,EXECUTION 未记录完整正常返回；本次公开任务未完成。此结果不自动推定基础物理违规。,[],[15],[]
Reviewer1,R-5D2BB7A55E2C3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,SHORT,,P_direct_base,False,False,False,U,S2_robot_contract 未通过，基础物理项的前置资格未满足；不把未执行的下游动作或新增 gate/gap 位置错误记作 P 违规。,[6],[15],[]
Reviewer1,R-5D2BB7A55E2C3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,SHORT,,O_observation_branching,False,False,False,NA,公开任务未声明需消费的观测事实或基于观测的选择分支。,[6],[],[]
Reviewer1,R-5D2BB7A55E2C3F,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm5,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm5,EASY,DETACHED,SERIAL,SHORT,,structure_fidelity,True,True,False,U,入口/执行中止使指定处理结构未完整暴露；未以缺失的后续 gate、gap 或原任务动作判作结构符合。,"[8, 14, 36, 46]",[15],[]
Reviewer1,R-40438A58176FE3,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,SHORT,,S0_source_entry,True,True,True,C,源码唯一、可解析，具有顶层 async run_task(robot) 入口；与 GENERATION_SCOPE 一致。,[3],[],[]
Reviewer1,R-40438A58176FE3,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,SHORT,,S1_api,True,True,True,C,可达公开 API 调用的名称、签名、同步/异步方式及实际参数通过核对；已接受调用的状态语义另列 S2。,"[8, 9, 12, 13]","[0, 1]","[1, 24]"
Reviewer1,R-40438A58176FE3,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,SHORT,,S2_robot_contract,True,True,True,V,R24 move：ContractError Undeclared re-approach to interaction pose；该请求的拒绝/超时不记作动作完成。,"[22, 24, 26]",[],[24]
Reviewer1,R-40438A58176FE3,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,SHORT,,T_task_completion,True,True,True,V,EXECUTION 未记录完整正常返回；本次公开任务未完成。此结果不自动推定基础物理违规。,[],[42],[]
Reviewer1,R-40438A58176FE3,I-IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT-glm52,IC03_C3_EXCHANGE-DETACHED-SERIAL-SHORT,IC03_C3_EXCHANGE,C3_EXCHANGE,RQ2_FACTORIAL,glm52,EASY,DETACHED,SERIAL,SHORT,,P_direct_base,False,True,False,U,S2_robot_contract 未通过，基础物理项的前置资格未满足；不把未执行的下游动作或新增 gate/gap 位置错误记作 P 违规。,[3],[42],[]
